Year,Field,Company,Hybrid,Yield,Moisture,Erect,DoP,DoH,RM,Stand,PPA,IncRate&Exp/Reg
1937,Alhambra,Funk,G91,65.8,17.8,20.5,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Funk,G92,59.3,14.8,29,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Funk,G95,54.4,13.5,32,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Helms,Yellow Dent,41.3,19.4,25,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,28,54.1,15.8,44,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,46,41.3,14.2,20,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,48,48.4,15,32,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,66,51.4,14.4,34,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,156,52.9,15.6,43,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,432,63.7,22,28,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,435,51.1,16.1,26,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,444,55.3,16,33,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,447,62.3,19.1,20,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,449,61.8,15.6,37,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,450,65.1,19.1,22,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,784,61.3,22,27,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,863,52.7,14.9,26,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,940,59.7,18.3,22,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,947,46.4,16.4,28,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,960,50.4,15.2,27,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Illinois,1010,58.2,15.8,30,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Illinois,360A (crow),49.7,16.4,40,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Isenberg,St. Charles White,58.6,21.2,28,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Kentucky,69,44.7,20.4,26,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Kentucky,72,41.4,20.1,14,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Kentucky,173,24.5,19.8,8,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Moore,Yellow Dent,59.4,19.8,16,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Pfister,363,54.1,13.8,29,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Pfister-Stiegelmeier,280,45.4,13.5,19,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Pfister-Stiegelmeier,360,43.8,17.9,35,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Pfister-Stiegelmeier,367,41.6,18.1,39,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Pfister-Stiegelmeier,369,40.2,15.6,33,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Pfister-Stiegelmeier,380,45.4,17.8,31.5,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Pfister-Stiegelmeier,260A,36.6,14.6,27,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Pfister-Stiegelmeier,360A,53.1,14.8,48,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Sager,33,47.6,17.2,26,26-May,27-Oct,NaN,NaN,NaN,E
1937,Alhambra,Station,Yellow Dent,48.7,16.8,22,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Thurnau,Blackhawk,38.7,15.6,17.5,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Waddell,Utility White Dent,45.7,19.2,26,26-May,27-Oct,NaN,NaN,NaN,R
1937,Alhambra,Wilson,Yellow Dent,51.9,16.7,25,26-May,27-Oct,NaN,NaN,NaN,R
1943,Alhambra,Crow,607,45.9,15.8,98,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Crow,805,50.3,14.3,98.3,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,DeKalb,816,44.6,14.9,98.3,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,DeKalb,888,45,14.6,92.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,DeKalb,899,47.3,19.9,90,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,DeKalb,919(W),40.1,18.2,90.8,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,DeKalb,922(W),50.4,16.2,81,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Farmcraft,88,39.1,14.6,89,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Farmcraft,133(W),45.8,15.8,70,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Funk,G-125,50.4,17.2,97.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Funk,G-137,41.8,21.2,91,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Funk,G-138,48.1,16,97.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Funk,G-150,51.8,14.6,89.6,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Funk,G-527(W),41.8,17.9,84.1,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Funk,G-711,46.3,27.1,87,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Funk,G-80,52.5,19.9,99,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Henley-Whisnand,900(W),36.2,25.9,75,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Henley-Whisnand,901(W),41.5,19.5,86,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Henley-Whisnand,917(W),48.9,17.6,82.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Hoosier Crost,616,28.9,16.8,95,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Hoosier Crost,746,38.3,15.6,96.3,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Hoosier Crost,840,42.9,16,99.1,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Hoosier Crost,707(W),33.8,19.9,91,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,126,38.6,15.4,87.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,200,52.6,14.4,91.2,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,210,39.3,14.7,95,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,713,45.6,16.2,97,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,784,55.2,20.5,91.6,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,804,48.8,17.2,93,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,877,49.2,17.1,86,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,1243,54.8,17.2,96.2,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,2059(W),44.6,17.6,85,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,2077(W),38.9,15,83,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Illinois,2119(W),44.4,16.8,96.2,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Iowealth,29A,43.4,15.8,83,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Kansas,K-1583,52,22.9,96.6,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Kansas,K-1585,43.2,19,95,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Kansas,K-2234(W),49.3,18.2,88.3,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Kansas,K-2275(W),60.2,16.8,81.2,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Lewis,H.S. 120,38.2,14.9,78.3,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Lowe,840,36.9,14.6,91.6,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Miller,1050(W),39.9,17.9,83,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Moews,523,37.5,14.1,96.2,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Moews,830,41.2,14.3,99,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Morgan,546,39.7,15.3,97.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,National,125,38.1,12.9,90.8,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,National,129,34.9,14.3,87.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pfister,164,33.2,16.1,99,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pfister,1823,47.8,14.6,97.5,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pfister,1897,42.2,14.1,95,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pioneer,300,35.3,15.1,95.8,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pioneer,332,39.4,17.3,93.3,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pioneer,336,35.5,14.6,95,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pioneer,313D,33.5,15.4,96.2,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Pioneer,313F,45.2,16.6,97,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Producers,1030,40.1,15.5,91.2,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Producers,1040,41.9,16.8,98.3,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,Producers,FCXX,35.6,14.6,89,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Alhambra,U.S.,13,43.1,13.2,94.1,3-Jun,21-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Appl,A-336,115.7,23,93.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Crow,607,113,23,88.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Crow,633,123.7,20.4,91,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Crow,514 (W),103.8,18.3,83.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,DeKalb,680,119.4,22.6,88.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,DeKalb,816,115.2,22.6,95,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,DeKalb,827,117.6,22.8,93.3,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,DeKalb,840,116.4,23.4,90.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,DeKalb,628A,116.8,22.4,91,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,DeKalb,800A,120,22.2,95.1,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,DeKalb,817A,117,22.4,98.1,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Doubet,D-42,117.1,22.4,93.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Doubet,D-72,113,21.6,93,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Farmcraft,42,112.5,21.6,98.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Farmcraft,47,112.5,20.4,86,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Funk,G-103,103.3,23.4,96.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Funk,G-104,112,21.9,91.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Funk,G-169,117.2,22.2,95,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Funk,G-30,103.6,21,89.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Funk,G-32,118.5,21,96.1,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Funk,G-37,118,20.4,98.3,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Funk,G-67,109.5,22.4,97.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Holmes Utility,29,114.9,21.6,96.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Holmes Utility,64,112,23.4,95.1,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Hoosier Crost,668,112.3,23,96.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Hoosier Crost,840,114,24.6,95.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Illinois,21,115.6,21.3,96.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Illinois,201,112,23,94.1,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Illinois,246,119.2,22.4,92.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Illinois,972,110,21,94.1,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Iowealth,25,112.9,22.2,92.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Lowe,520,108.7,23.8,93.1,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Lowe,560,104.7,21.9,92.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Moews,14,108.7,21,93.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Moews,120,104.1,22.4,95.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Moews,523,109.2,21,92.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Moews,550,109.7,21,92,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Morgan,52,113.4,20.7,86.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Morgan,546,120.2,22.2,97.3,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Morgan,52A,111,22.2,84,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,National,125,118.8,21.3,93.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Null,N-16,112.2,22.4,96.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pfister,360,107.3,20.4,86.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pfister,380,113.9,21.6,95.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pfister,1897,110.7,20.4,93.7,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pfister,5897,120.2,20.4,92,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pioneer,330,105.9,19.4,97.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pioneer,331,112.9,21,94.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pioneer,333,106.2,21.6,96.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pioneer,334,117.2,20.1,92.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Pioneer,339,117.8,21,96.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Producers,1000,121.1,22.4,97,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Producers,1030,110.2,22.4,91.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Producers,1040,119.5,22.2,91.3,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Producers,FCXX,110.8,23.8,94.8,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Stiegelmeier,360,109.5,22.2,79.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Stiegelmeier,380,111.6,21.6,88.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,Stiegelmeier,S-200,107.2,25.1,93,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,U.S.,13,116.6,23.4,96.6,28-May,27-Oct,NaN,NaN,NaN,NaN
1943,Galesburg,U.S.,44,99.7,21,82.5,28-May,27-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Crow,607,35.6,14.2,73.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Crow,805,28.3,12,77.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,DeKalb,816,30.8,13.8,86.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,DeKalb,888,36.1,14.7,76.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,DeKalb,919(W),31.2,14.3,80,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,DeKalb,922(W),31.7,13.7,71.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Embro,1001,33.5,16.5,59.1,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Embro,1020,29.2,14.4,78.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Farmcraft,88,29.6,13.7,81.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Farmcraft,133(W),26.2,17.3,75.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Funk,Funk Hybrid G-708,22.1,16.5,66.4,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Funk,Funk Hybrid G-94,26.8,13.7,76.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Funk,Funk Hybrid G-96,32.2,13.7,69.1,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Funk,G-125,34,12.8,60,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Funk,G-527(W),35.2,13.4,60.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Funk,G-706,20.4,15.1,63.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Funk,G-80,39.7,13.7,77.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Henley-Whisnand,901(W),28.7,14.1,70,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Henley-Whisnand,917(W),38,17,60,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Hoosier Crost,746,26,14.4,68.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Hoosier Crost,840,30,13,85,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Hoosier Crost,1005,34.8,17.2,32.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Hoosier Crost,F-169,32.7,12.8,85.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,126,26.2,14.9,68.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,200,47.7,13.4,63.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,201,34.2,12.6,89.1,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,206,38.2,13.4,70,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,448,34.4,15.7,52.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,713,32.4,13.3,74.1,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,784,32.5,15.6,55.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,804,36.3,13.5,50,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,877,35.9,16.5,49.1,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,1243,46.5,16.2,51.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,2059(W),34.5,14.4,78.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Illinois,2077(W),29.3,13.7,65.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Iowealth,29A,33.7,12.2,77.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Kansas,1583,38.1,16.8,50.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Kansas,1585,35.5,15.4,55.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Kansas,2234(W),43.2,17.5,52.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Kansas,2275(W),37.8,14.4,58.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Lowe,840,34.4,12.8,82.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Lowe,855(W),34.2,16,62.5,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Miller,1050(W),42,13.9,75,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,National,134,26.3,14.1,71.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfeifer,A-140-1,45.1,12.1,55.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfeifer,A-243,37.1,15.8,55,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfister,160,26.9,12.6,70,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfister,164,26.3,13.2,71.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfister,1823,33,12.8,80,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfister,1897,25.6,12.5,79.1,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfister,7892,29.6,12.8,83.3,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfister,610(W),29.9,13.1,60,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pfister,612(W),24,13.9,80.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pioneer,300,28.9,11.3,85.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pioneer,304,36.1,13.1,90.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pioneer,332,30.6,14.7,81.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pioneer,336,30.9,12.8,75.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Pioneer,313D,29.4,14.1,65,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,Stiegelmeier,1313,30.6,13.7,81.6,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Alhambra,U.S.,13,42.4,13.1,80.8,16-May,11-Oct,NaN,NaN,NaN,NaN
1944,Galesburg,Appl,A-336,93.4,17.7,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Crow,607,94.7,19.3,99.2,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Crow,633,89.5,18.6,99.5,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Crow,607 (W),86.8,19.6,98,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,DeKalb,620,86.3,19.7,98.5,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,DeKalb,816,95.8,17.9,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,DeKalb,827,94.5,17.6,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,DeKalb,847,92.9,17.8,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,DeKalb,628A,93.2,18.2,98.8,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,DeKalb,800A,97.2,18,99.3,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,DeKalb,817A,92.4,19,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Doubet,D-42,92.7,18.5,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Doubet,D-72,93.9,17.5,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Farmcraft,42,84.9,17.9,99.8,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Farmcraft,47,94.3,18,98,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Ferris,F-14,90.8,17.9,98.3,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Frey,644,92.1,19.3,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Frey,645,93.8,19,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Frey,692,96,18.3,98.3,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Funk,G-169,96.3,17.6,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Funk,G-32,90.6,18.3,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Funk,G-37,88.2,17.7,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Funk,G-53,91.8,18.1,97.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Funk,G-711,94.6,16.7,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Funk,G-86,95.2,17.9,97.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Holmes Utility,29,95.3,18.5,99.3,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Holmes Utility,39,93.6,19.2,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Holmes Utility,96,98,18,98.3,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Hoosier Crost,668,90,17.6,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Hoosier Crost,F-170,99.6,17.6,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Illinois,21,90.4,18.3,99.7,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Illinois,201,90,17.2,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Illinois,246,92.3,18.1,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Illinois,1091A,93.2,18.3,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Iowealth,25,87.5,17.9,100,20-May,8-Nov,NaN,NaN,NaN,NaN
1944,Galesburg,Kelly,K-374,89.4,17,99.3,20-May,8-Nov,NaN,NaN,NaN,NaN
